,Unnamed: 0,text,fonte,chunk_heading
275,275,"Art. 72. É também domicílio da pessoa natural, quanto às relações concernentes à
profissão, o lugar onde esta é exercida. Parágrafo único. Se a pessoa exercitar profissão em lugares diversos, cada um deles
constituirá domicílio para as relações que lhe corresponderem.",CC,domicílio profissional
276,276,"Art. 72. É também domicílio da pessoa natural, quanto às relações concernentes à
profissão, o lugar onde esta é exercida. Parágrafo único. Se a pessoa exercitar profissão em lugares diversos, cada um deles
constituirá domicílio para as relações que lhe corresponderem.",CC,exercício profissional
277,277,"Art. 72. É também domicílio da pessoa natural, quanto às relações concernentes à
profissão, o lugar onde esta é exercida. Parágrafo único. Se a pessoa exercitar profissão em lugares diversos, cada um deles
constituirá domicílio para as relações que lhe corresponderem.",CC,local de trabalho
278,278,"Art. 73. Ter-se-á por domicílio da pessoa natural, que não tenha residência
habitual, o lugar onde for encontrada.",CC,domicílio pessoa natural
279,279,"Art. 73. Ter-se-á por domicílio da pessoa natural, que não tenha residência
habitual, o lugar onde for encontrada.",CC,domicílio lugar encontrado
280,280,"Art. 73. Ter-se-á por domicílio da pessoa natural, que não tenha residência
habitual, o lugar onde for encontrada.",CC,domicílio sem residência habitual
281,281,"Art. 74. Muda-se o domicílio, transferindo a residência, com a intenção manifesta
de o mudar. Parágrafo único. A prova da intenção resultará do que declarar a pessoa às
municipalidades dos lugares, que deixa, e para onde vai, ou, se tais declarações não
fizer, da própria mudança, com as circunstâncias que a acompanharem.",CC,mudança de domicílio
282,282,"Art. 74. Muda-se o domicílio, transferindo a residência, com a intenção manifesta
de o mudar. Parágrafo único. A prova da intenção resultará do que declarar a pessoa às
municipalidades dos lugares, que deixa, e para onde vai, ou, se tais declarações não
fizer, da própria mudança, com as circunstâncias que a acompanharem.",CC,transferência de residência
283,283,"Art. 74. Muda-se o domicílio, transferindo a residência, com a intenção manifesta
de o mudar. Parágrafo único. A prova da intenção resultará do que declarar a pessoa às
municipalidades dos lugares, que deixa, e para onde vai, ou, se tais declarações não
fizer, da própria mudança, com as circunstâncias que a acompanharem.",CC,intenção de mudança de domicílio
284,284,"Art. 75. Quanto às pessoas jurídicas, o domicílio é: I - da União, o Distrito Federal; II - dos Estados e Territórios, as respectivas capitais; III - do Município, o lugar onde funcione a administração municipal; IV - das demais pessoas jurídicas, o lugar onde funcionarem as respectivas diretorias
e administrações, ou onde elegerem domicílio especial no seu estatuto ou atos
constitutivos.",CC,domicílio de pessoa jurídica
285,285,"Art. 75. Quanto às pessoas jurídicas, o domicílio é: I - da União, o Distrito Federal; II - dos Estados e Territórios, as respectivas capitais; III - do Município, o lugar onde funcione a administração municipal; IV - das demais pessoas jurídicas, o lugar onde funcionarem as respectivas diretorias
e administrações, ou onde elegerem domicílio especial no seu estatuto ou atos
constitutivos.",CC,domicílio da união
286,286,"Art. 75. Quanto às pessoas jurídicas, o domicílio é: I - da União, o Distrito Federal; II - dos Estados e Territórios, as respectivas capitais; III - do Município, o lugar onde funcione a administração municipal; IV - das demais pessoas jurídicas, o lugar onde funcionarem as respectivas diretorias
e administrações, ou onde elegerem domicílio especial no seu estatuto ou atos
constitutivos.",CC,domicílio do estado
287,287,"Art. 75 - § 1oTendo a pessoa jurídica diversos estabelecimentos em lugares
diferentes, cada um deles será considerado domicílio para os atos nele praticados.",CC,domicílio de pessoa jurídica
288,288,"Art. 75 - § 1oTendo a pessoa jurídica diversos estabelecimentos em lugares
diferentes, cada um deles será considerado domicílio para os atos nele praticados.",CC,estabelecimentos em lugares diferentes
289,289,"Art. 75 - § 1oTendo a pessoa jurídica diversos estabelecimentos em lugares
diferentes, cada um deles será considerado domicílio para os atos nele praticados.",CC,domicílio para atos praticados no estabelecimento
290,290,"Art. 75 - § 2oSe a administração, ou diretoria, tiver a sede no
estrangeiro, haver-se-á por domicílio da pessoa jurídica, no tocante às obrigações
contraídas por cada uma das suas agências, o lugar do estabelecimento, sito no Brasil, a
que ela corresponder.",CC,domicílio pessoa jurídica no brasil
291,291,"Art. 75 - § 2oSe a administração, ou diretoria, tiver a sede no
estrangeiro, haver-se-á por domicílio da pessoa jurídica, no tocante às obrigações
contraídas por cada uma das suas agências, o lugar do estabelecimento, sito no Brasil, a
que ela corresponder.",CC,sede estrangeira pessoa jurídica
292,292,"Art. 75 - § 2oSe a administração, ou diretoria, tiver a sede no
estrangeiro, haver-se-á por domicílio da pessoa jurídica, no tocante às obrigações
contraídas por cada uma das suas agências, o lugar do estabelecimento, sito no Brasil, a
que ela corresponder.",CC,jurisdição obrigações pessoa jurídica no brasil
293,293,"Art. 76. Têm domicílio necessário o incapaz, o servidor público, o militar, o
marítimo e o preso. Parágrafo único. O domicílio do incapaz é o do seu representante ou assistente; o
do servidor público, o lugar em que exercer permanentemente suas funções; o do militar,
onde servir, e, sendo da Marinha ou da Aeronáutica, a sede do comando a que se encontrar
imediatamente subordinado; o do marítimo, onde o navio estiver matriculado; e o do preso,
o lugar em que cumprir a sentença.",CC,domicílio necessário
294,294,"Art. 76. Têm domicílio necessário o incapaz, o servidor público, o militar, o
marítimo e o preso. Parágrafo único. O domicílio do incapaz é o do seu representante ou assistente; o
do servidor público, o lugar em que exercer permanentemente suas funções; o do militar,
onde servir, e, sendo da Marinha ou da Aeronáutica, a sede do comando a que se encontrar
imediatamente subordinado; o do marítimo, onde o navio estiver matriculado; e o do preso,
o lugar em que cumprir a sentença.",CC,incapaz
295,295,"Art. 76. Têm domicílio necessário o incapaz, o servidor público, o militar, o
marítimo e o preso. Parágrafo único. O domicílio do incapaz é o do seu representante ou assistente; o
do servidor público, o lugar em que exercer permanentemente suas funções; o do militar,
onde servir, e, sendo da Marinha ou da Aeronáutica, a sede do comando a que se encontrar
imediatamente subordinado; o do marítimo, onde o navio estiver matriculado; e o do preso,
o lugar em que cumprir a sentença.",CC,representante legal
296,296,"Art. 76. Têm domicílio necessário o incapaz, o servidor público, o militar, o
marítimo e o preso. Parágrafo único. O domicílio do incapaz é o do seu representante ou assistente; o
do servidor público, o lugar em que exercer permanentemente suas funções; o do militar,
onde servir, e, sendo da Marinha ou da Aeronáutica, a sede do comando a que se encontrar
imediatamente subordinado; o do marítimo, onde o navio estiver matriculado; e o do preso,
o lugar em que cumprir a sentença.",CC,domicílio servidor público
297,297,"Art. 76. Têm domicílio necessário o incapaz, o servidor público, o militar, o
marítimo e o preso. Parágrafo único. O domicílio do incapaz é o do seu representante ou assistente; o
do servidor público, o lugar em que exercer permanentemente suas funções; o do militar,
onde servir, e, sendo da Marinha ou da Aeronáutica, a sede do comando a que se encontrar
imediatamente subordinado; o do marítimo, onde o navio estiver matriculado; e o do preso,
o lugar em que cumprir a sentença.",CC,local trabalho
298,298,"Art. 76. Têm domicílio necessário o incapaz, o servidor público, o militar, o
marítimo e o preso. Parágrafo único. O domicílio do incapaz é o do seu representante ou assistente; o
do servidor público, o lugar em que exercer permanentemente suas funções; o do militar,
onde servir, e, sendo da Marinha ou da Aeronáutica, a sede do comando a que se encontrar
imediatamente subordinado; o do marítimo, onde o navio estiver matriculado; e o do preso,
o lugar em que cumprir a sentença.",CC,domicílio militar
299,299,"Art. 76. Têm domicílio necessário o incapaz, o servidor público, o militar, o
marítimo e o preso. Parágrafo único. O domicílio do incapaz é o do seu representante ou assistente; o
do servidor público, o lugar em que exercer permanentemente suas funções; o do militar,
onde servir, e, sendo da Marinha ou da Aeronáutica, a sede do comando a que se encontrar
imediatamente subordinado; o do marítimo, onde o navio estiver matriculado; e o do preso,
o lugar em que cumprir a sentença.",CC,local serviço
300,300,"Art. 76. Têm domicílio necessário o incapaz, o servidor público, o militar, o
marítimo e o preso. Parágrafo único. O domicílio do incapaz é o do seu representante ou assistente; o
do servidor público, o lugar em que exercer permanentemente suas funções; o do militar,
onde servir, e, sendo da Marinha ou da Aeronáutica, a sede do comando a que se encontrar
imediatamente subordinado; o do marítimo, onde o navio estiver matriculado; e o do preso,
o lugar em que cumprir a sentença.",CC,domicílio marítimo
301,301,"Art. 76. Têm domicílio necessário o incapaz, o servidor público, o militar, o
marítimo e o preso. Parágrafo único. O domicílio do incapaz é o do seu representante ou assistente; o
do servidor público, o lugar em que exercer permanentemente suas funções; o do militar,
onde servir, e, sendo da Marinha ou da Aeronáutica, a sede do comando a que se encontrar
imediatamente subordinado; o do marítimo, onde o navio estiver matriculado; e o do preso,
o lugar em que cumprir a sentença.",CC,porto matrícula
302,302,"Art. 76. Têm domicílio necessário o incapaz, o servidor público, o militar, o
marítimo e o preso. Parágrafo único. O domicílio do incapaz é o do seu representante ou assistente; o
do servidor público, o lugar em que exercer permanentemente suas funções; o do militar,
onde servir, e, sendo da Marinha ou da Aeronáutica, a sede do comando a que se encontrar
imediatamente subordinado; o do marítimo, onde o navio estiver matriculado; e o do preso,
o lugar em que cumprir a sentença.",CC,domicílio preso
303,303,"Art. 76. Têm domicílio necessário o incapaz, o servidor público, o militar, o
marítimo e o preso. Parágrafo único. O domicílio do incapaz é o do seu representante ou assistente; o
do servidor público, o lugar em que exercer permanentemente suas funções; o do militar,
onde servir, e, sendo da Marinha ou da Aeronáutica, a sede do comando a que se encontrar
imediatamente subordinado; o do marítimo, onde o navio estiver matriculado; e o do preso,
o lugar em que cumprir a sentença.",CC,local cumprimento pena
304,304,"Art. 77. O agente diplomático do Brasil, que, citado no estrangeiro, alegar
extraterritorialidade sem designar onde tem, no país, o seu domicílio, poderá ser
demandado no Distrito Federal ou no último ponto do território brasileiro onde o teve.",CC,citação de agente diplomático no estrangeiro
